6.970932e-05	1.408165e-04	1.185912e-03	5.573960e-03	1.126308e-02	4.765042e-02	9.990945e-01	3.812781e-02	-1.887551e-02	3.686872e-04	3.051427e+00	-1.509946e+00	2.592181e-02	
1.026585e-04	2.073881e-04	1.421552e-03	7.663096e-03	1.547733e-02	4.661763e-02	9.986949e-01	4.571258e-02	-2.277314e-02	4.783878e-04	3.023759e+00	-1.610118e+00	6.652082e-02	
1.470488e-04	2.969251e-04	1.652243e-03	1.015443e-02	2.044848e-02	4.567272e-02	9.982194e-01	5.322310e-02	-2.692322e-02	6.762856e-04	2.996407e+00	-1.709773e+00	1.069999e-01	
2.049304e-04	4.131567e-04	1.878455e-03	1.307173e-02	2.616845e-02	4.483089e-02	9.976664e-01	6.065928e-02	-3.132479e-02	9.599735e-04	2.969406e+00	-1.808922e+00	1.473620e-01	
2.784900e-04	5.598058e-04	2.100742e-03	1.643858e-02	3.262899e-02	4.410777e-02	9.970341e-01	6.802108e-02	-3.597684e-02	1.327043e-03	2.942789e+00	-1.907574e+00	1.876101e-01	
3.700589e-04	7.405964e-04	2.319744e-03	2.027840e-02	3.982177e-02	4.351953e-02	9.963205e-01	7.530852e-02	-4.087832e-02	1.775081e-03	2.916591e+00	-2.005740e+00	2.277469e-01	
4.820631e-04	9.591751e-04	2.536178e-03	2.461394e-02	4.773845e-02	4.308257e-02	9.955231e-01	8.252167e-02	-4.602816e-02	2.301719e-03	2.890845e+00	-2.103431e+00	2.677751e-01	
6.170444e-04	1.219149e-03	2.750845e-03	2.946751e-02	5.637069e-02	4.281373e-02	9.946396e-01	8.966066e-02	-5.142524e-02	2.904610e-03	2.865584e+00	-2.200656e+00	3.076972e-01	
7.776749e-04	1.524106e-03	2.964638e-03	3.486111e-02	6.571004e-02	4.273045e-02	9.936672e-01	9.672570e-02	-5.706837e-02	3.581414e-03	2.840841e+00	-2.297425e+00	3.475156e-01	
9.666802e-04	1.877524e-03	3.178521e-03	4.081583e-02	7.574824e-02	4.285030e-02	9.926028e-01	1.037170e-01	-6.295635e-02	4.329863e-03	2.816647e+00	-2.393745e+00	3.872327e-01	
1.186780e-03	2.282717e-03	3.393499e-03	4.735157e-02	8.647727e-02	4.319067e-02	9.914435e-01	1.106348e-01	-6.908797e-02	5.147788e-03	2.793034e+00	-2.489626e+00	4.268503e-01	
1.439536e-03	2.740769e-03	3.622541e-03	5.378593e-02	9.678641e-02	4.844167e-02	9.902245e-01	1.174398e-01	-7.502153e-02	6.029963e-03	2.736798e+00	-2.233991e+00	4.263485e-01	
1.725546e-03	3.251688e-03	3.878318e-03	6.070771e-02	1.076984e-01	5.391246e-02	9.889907e-01	1.240920e-01	-8.031712e-02	6.975069e-03	2.680080e+00	-1.978463e+00	4.262315e-01	
2.047258e-03	3.818649e-03	4.162003e-03	6.805267e-02	1.191979e-01	5.960419e-02	9.877560e-01	1.305901e-01	-8.497642e-02	7.987682e-03	2.622883e+00	-1.723038e+00	4.264854e-01	
2.406693e-03	4.444654e-03	4.474738e-03	7.575865e-02	1.312700e-01	6.551520e-02	9.865327e-01	1.369330e-01	-8.900113e-02	9.072195e-03	2.565210e+00	-1.467713e+00	4.270963e-01	
2.805396e-03	5.132343e-03	4.817539e-03	8.376993e-02	1.439014e-01	7.164210e-02	9.853306e-01	1.431195e-01	-9.239281e-02	1.023252e-02	2.507062e+00	-1.212485e+00	4.280517e-01	
3.244765e-03	5.884483e-03	5.191474e-03	9.202714e-02	1.570779e-01	7.797970e-02	9.841591e-01	1.491483e-01	-9.515317e-02	1.147280e-02	2.448439e+00	-9.573527e-01	4.293379e-01	
3.725962e-03	6.704031e-03	5.597684e-03	1.004652e-01	1.707835e-01	8.452025e-02	9.830270e-01	1.550179e-01	-9.728404e-02	1.279755e-02	2.389341e+00	-7.023133e-01	4.309398e-01	
4.249651e-03	7.593187e-03	6.037007e-03	1.090348e-01	1.850064e-01	9.125679e-02	9.819400e-01	1.607271e-01	-9.878680e-02	1.421014e-02	2.329764e+00	-4.473657e-01	4.328457e-01	
4.816407e-03	8.555000e-03	6.510585e-03	1.176657e-01	1.997291e-01	9.817796e-02	9.809047e-01	1.662737e-01	-9.966335e-02	1.571535e-02	2.269706e+00	-1.925085e-01	4.350385e-01	
5.426365e-03	9.591273e-03	7.019076e-03	1.263157e-01	2.149410e-01	1.052761e-01	9.799241e-01	1.716566e-01	-9.991478e-02	1.731604e-02	2.209162e+00	6.225889e-02	4.375080e-01	
6.081836e-03	1.070948e-02	7.552059e-03	1.358719e-01	2.323460e-01	1.079182e-01	9.790119e-01	1.766745e-01	-9.982112e-02	1.894577e-02	1.981477e+00	9.265804e-02	4.386929e-01	
6.784982e-03	1.191561e-02	8.098565e-03	1.453699e-01	2.502269e-01	1.107286e-01	9.781813e-01	1.811287e-01	-9.966196e-02	2.053440e-02	1.753733e+00	1.226395e-01	4.398967e-01	
7.535422e-03	1.321244e-02	8.659594e-03	1.548033e-01	2.685142e-01	1.136855e-01	9.774419e-01	1.850204e-01	-9.944048e-02	2.208234e-02	1.525930e+00	1.522004e-01	4.411110e-01	
8.332890e-03	1.460144e-02	9.235672e-03	1.641687e-01	2.871650e-01	1.167739e-01	9.767988e-01	1.883504e-01	-9.915860e-02	2.358980e-02	1.298070e+00	1.813387e-01	4.423306e-01	
9.176992e-03	1.608457e-02	9.827508e-03	1.734618e-01	3.061168e-01	1.199711e-01	9.762587e-01	1.911197e-01	-9.881902e-02	2.505710e-02	1.070152e+00	2.100517e-01	4.435482e-01	
1.006737e-02	1.766309e-02	1.043555e-02	1.826797e-01	3.253176e-01	1.232567e-01	9.758258e-01	1.933289e-01	-9.842388e-02	2.648445e-02	8.421781e-01	2.383369e-01	4.447577e-01	
1.100367e-02	1.933807e-02	1.106018e-02	1.918198e-01	3.447183e-01	1.266110e-01	9.755039e-01	1.949785e-01	-9.797517e-02	2.787202e-02	6.141477e-01	2.661921e-01	4.459534e-01	
1.198541e-02	2.111051e-02	1.170173e-02	2.008795e-01	3.642520e-01	1.300060e-01	9.752960e-01	1.960689e-01	-9.747546e-02	2.922000e-02	3.860617e-01	2.936141e-01	4.471278e-01	
1.301235e-02	2.298078e-02	1.236030e-02	2.098578e-01	3.838884e-01	1.334290e-01	9.752034e-01	1.966003e-01	-9.692586e-02	3.052846e-02	1.579205e-01	3.206016e-01	4.482775e-01	
1.408391e-02	2.494937e-02	1.303600e-02	2.187528e-01	4.035522e-01	1.368474e-01	9.752276e-01	1.965727e-01	-9.632903e-02	3.179749e-02	-7.027496e-02	3.471512e-01	4.493943e-01	
1.519745e-02	2.701130e-02	1.374023e-02	2.266721e-01	4.212225e-01	1.448499e-01	9.753162e-01	1.962568e-01	-9.565591e-02	3.303629e-02	-7.746706e-02	3.876919e-01	4.333225e-01	
1.635040e-02	2.916155e-02	1.448443e-02	2.345076e-01	4.388743e-01	1.528283e-01	9.754174e-01	1.959235e-01	-9.487645e-02	3.425398e-02	-8.470936e-02	4.282245e-01	4.172479e-01	
1.754233e-02	3.140000e-02	1.526846e-02	2.422509e-01	4.565057e-01	1.607805e-01	9.755308e-01	1.955723e-01	-9.399069e-02	3.545053e-02	-9.199650e-02	4.687498e-01	4.011703e-01	
1.877216e-02	3.372643e-02	1.609202e-02	2.498827e-01	4.741122e-01	1.687015e-01	9.756562e-01	1.952027e-01	-9.299868e-02	3.662582e-02	-9.931578e-02	5.092699e-01	3.850891e-01	
2.003989e-02	3.614084e-02	1.695512e-02	2.574036e-01	4.916937e-01	1.765914e-01	9.757934e-01	1.948148e-01	-9.190042e-02	3.777984e-02	-1.066676e-01	5.497848e-01	3.690042e-01	
2.134553e-02	3.864323e-02	1.785775e-02	2.648138e-01	5.092505e-01	1.844503e-01	9.759426e-01	1.944084e-01	-9.069592e-02	3.891261e-02	-1.140521e-01	5.902943e-01	3.529158e-01	
2.268907e-02	4.123359e-02	1.879991e-02	2.721128e-01	5.267823e-01	1.922781e-01	9.761037e-01	1.939837e-01	-8.938518e-02	4.002412e-02	-1.214690e-01	6.307987e-01	3.368237e-01	
2.406769e-02	4.391128e-02	1.978082e-02	2.792599e-01	5.442787e-01	2.000650e-01	9.762753e-01	1.935393e-01	-8.796826e-02	4.111412e-02	-1.288918e-01	6.713024e-01	3.207267e-01	
2.548129e-02	4.667628e-02	2.080046e-02	2.862555e-01	5.617398e-01	2.078111e-01	9.764575e-01	1.930754e-01	-8.644515e-02	4.218261e-02	-1.363206e-01	7.118053e-01	3.046247e-01	
2.693020e-02	4.952867e-02	2.185891e-02	2.931044e-01	5.791667e-01	2.155176e-01	9.766503e-01	1.925919e-01	-8.481585e-02	4.322962e-02	-1.437586e-01	7.523070e-01	2.885180e-01	
2.841460e-02	5.247372e-02	2.294184e-02	3.006826e-01	5.988604e-01	2.176590e-01	9.768765e-01	1.919192e-01	-8.320782e-02	4.422394e-02	-2.936357e-01	6.959872e-01	2.782491e-01	
2.993651e-02	5.551709e-02	2.403534e-02	3.080929e-01	6.184767e-01	2.197410e-01	9.771600e-01	1.908882e-01	-8.174879e-02	4.513469e-02	-4.434120e-01	6.395010e-01	2.679390e-01	
3.149530e-02	5.865835e-02	2.513915e-02	3.153507e-01	6.379868e-01	2.217550e-01	9.775003e-01	1.894990e-01	-8.043935e-02	4.596230e-02	-5.930914e-01	5.828593e-01	2.575941e-01	
3.308971e-02	6.189646e-02	2.625265e-02	3.224890e-01	6.573296e-01	2.236821e-01	9.778962e-01	1.877519e-01	-7.928075e-02	4.670769e-02	-7.426824e-01	5.260853e-01	2.472282e-01	
3.471984e-02	6.523139e-02	2.737581e-02	3.295064e-01	6.765077e-01	2.255232e-01	9.783476e-01	1.856468e-01	-7.827290e-02	4.737081e-02	-8.921846e-01	4.691782e-01	2.368407e-01	
3.638479e-02	6.866138e-02	2.850782e-02	3.364367e-01	6.954589e-01	2.272604e-01	9.788513e-01	1.831837e-01	-7.741680e-02	4.795262e-02	-1.041607e+00	4.121616e-01	2.264458e-01	
3.808403e-02	7.218517e-02	2.964807e-02	3.433018e-01	7.141428e-01	2.288822e-01	9.794050e-01	1.803623e-01	-7.671305e-02	4.845372e-02	-1.190955e+00	3.550509e-01	2.160525e-01	
3.981767e-02	7.580268e-02	3.079656e-02	3.501007e-01	7.325612e-01	2.303895e-01	9.800085e-01	1.771826e-01	-7.616157e-02	4.887410e-02	-1.340229e+00	2.978453e-01	2.056605e-01	
4.158512e-02	7.951060e-02	3.195192e-02	3.568771e-01	7.506336e-01	2.317623e-01	9.806550e-01	1.736439e-01	-7.576325e-02	4.921497e-02	-1.489441e+00	2.405750e-01	1.952878e-01	
4.338640e-02	8.330856e-02	3.311401e-02	3.636340e-01	7.683541e-01	2.329995e-01	9.813436e-01	1.697461e-01	-7.551810e-02	4.947644e-02	-1.638591e+00	1.832422e-01	1.849357e-01	
4.521969e-02	8.718900e-02	3.429421e-02	3.696801e-01	7.838721e-01	2.390983e-01	9.820389e-01	1.657552e-01	-7.517774e-02	4.973516e-02	-1.559811e+00	3.190356e-01	1.859416e-01	
4.708317e-02	9.114626e-02	3.550462e-02	3.756998e-01	7.990463e-01	2.450707e-01	9.827110e-01	1.619379e-01	-7.449334e-02	5.006660e-02	-1.481144e+00	4.548854e-01	1.868602e-01	
4.897662e-02	9.517897e-02	3.674473e-02	3.816659e-01	8.138879e-01	2.509190e-01	9.833610e-01	1.582940e-01	-7.346459e-02	5.046946e-02	-1.402590e+00	5.907921e-01	1.876994e-01	
5.089946e-02	9.928423e-02	3.801346e-02	3.875199e-01	8.284212e-01	2.566491e-01	9.839908e-01	1.548234e-01	-7.209076e-02	5.094091e-02	-1.324151e+00	7.267577e-01	1.884768e-01	
5.285169e-02	1.034624e-01	3.931091e-02	3.932678e-01	8.426439e-01	2.622602e-01	9.846002e-01	1.515261e-01	-7.037193e-02	5.148125e-02	-1.245826e+00	8.627819e-01	1.891906e-01	
5.483207e-02	1.077107e-01	4.063607e-02	3.988507e-01	8.565802e-01	2.677575e-01	9.851891e-01	1.484015e-01	-6.830730e-02	5.208762e-02	-1.167618e+00	9.988659e-01	1.898583e-01	
5.683948e-02	1.120273e-01	4.198814e-02	4.042229e-01	8.702490e-01	2.731451e-01	9.857574e-01	1.454492e-01	-6.589622e-02	5.275783e-02	-1.089526e+00	1.135011e+00	1.904935e-01	
5.887419e-02	1.164128e-01	4.336736e-02	4.093975e-01	8.836448e-01	2.784218e-01	9.863049e-01	1.426692e-01	-6.313888e-02	5.349252e-02	-1.011551e+00	1.271216e+00	1.910922e-01	
6.093351e-02	1.208640e-01	4.477245e-02	4.142964e-01	8.967990e-01	2.835951e-01	9.868289e-01	1.400603e-01	-6.003412e-02	5.428790e-02	-9.336942e-01	1.407482e+00	1.916775e-01	
6.301680e-02	1.253805e-01	4.620320e-02	4.189056e-01	9.097173e-01	2.886666e-01	9.873286e-01	1.376224e-01	-5.658171e-02	5.514330e-02	-8.559558e-01	1.543810e+00	1.922536e-01	
6.512337e-02	1.299650e-01	4.764385e-02	4.237747e-01	9.241337e-01	2.876123e-01	9.878367e-01	1.350488e-01	-5.292358e-02	5.602066e-02	-1.031689e+00	1.578838e+00	1.917082e-01	
6.725346e-02	1.346210e-01	4.907898e-02	4.282694e-01	9.382543e-01	2.864386e-01	9.883867e-01	1.320334e-01	-4.920230e-02	5.688374e-02	-1.207447e+00	1.613724e+00	1.910173e-01	
6.940552e-02	1.393471e-01	5.050806e-02	4.323868e-01	9.520408e-01	2.851392e-01	9.889748e-01	1.285755e-01	-4.541834e-02	5.773314e-02	-1.383230e+00	1.648470e+00	1.901762e-01	
7.157627e-02	1.441403e-01	5.192998e-02	4.361212e-01	9.654119e-01	2.837008e-01	9.895919e-01	1.246740e-01	-4.157268e-02	5.857013e-02	-1.559034e+00	1.683079e+00	1.891753e-01	
7.376585e-02	1.490005e-01	5.334477e-02	4.394730e-01	9.783713e-01	2.821246e-01	9.902382e-01	1.203289e-01	-3.766527e-02	5.939461e-02	-1.734860e+00	1.717552e+00	1.880150e-01	
7.597088e-02	1.539237e-01	5.475118e-02	4.424365e-01	9.908355e-01	2.804020e-01	9.909023e-01	1.155388e-01	-3.369711e-02	6.020765e-02	-1.910704e+00	1.751893e+00	1.866854e-01	
7.818908e-02	1.589072e-01	5.614835e-02	4.450082e-01	1.002749e+00	2.785283e-01	9.915762e-01	1.103030e-01	-2.966888e-02	6.100995e-02	-2.086565e+00	1.786105e+00	1.851802e-01	
8.042057e-02	1.639508e-01	5.753631e-02	4.471884e-01	1.014114e+00	2.765049e-01	9.922599e-01	1.046214e-01	-2.558055e-02	6.180140e-02	-2.262443e+00	1.820190e+00	1.834998e-01	
8.266091e-02	1.690480e-01	5.891338e-02	4.489706e-01	1.024823e+00	2.743299e-01	9.929350e-01	9.849242e-02	-2.143351e-02	6.258309e-02	-2.438333e+00	1.854156e+00	1.816316e-01	
8.490974e-02	1.741982e-01	6.027941e-02	4.503543e-01	1.034867e+00	2.720043e-01	9.935999e-01	9.191601e-02	-1.722788e-02	6.335503e-02	-2.614235e+00	1.888004e+00	1.795749e-01	
8.716367e-02	1.793936e-01	6.164433e-02	4.512640e-01	1.043395e+00	2.739804e-01	9.942000e-01	8.538747e-02	-1.320921e-02	6.407445e-02	-2.405806e+00	1.698464e+00	1.561278e-01	
8.942139e-02	1.846303e-01	6.301886e-02	4.518431e-01	1.051308e+00	2.758431e-01	9.946979e-01	7.940366e-02	-9.622040e-03	6.469891e-02	-2.197071e+00	1.509306e+00	1.330593e-01	
9.168168e-02	1.899059e-01	6.440261e-02	4.521229e-01	1.058646e+00	2.776072e-01	9.951051e-01	7.396621e-02	-6.466129e-03	6.523037e-02	-1.988062e+00	1.320495e+00	1.103400e-01	
9.394233e-02	1.952161e-01	6.579486e-02	4.521619e-01	1.065492e+00	2.792996e-01	9.954426e-01	6.907805e-02	-3.740988e-03	6.567253e-02	-1.778841e+00	1.131963e+00	8.791377e-02	
9.620294e-02	2.005601e-01	6.719550e-02	4.519777e-01	1.071869e+00	2.809249e-01	9.957147e-01	6.473958e-02	-1.446465e-03	6.602621e-02	-1.569426e+00	9.436914e-01	6.576385e-02	
9.846203e-02	2.059346e-01	6.860409e-02	4.516248e-01	1.077856e+00	2.825014e-01	9.959366e-01	6.095258e-02	4.178765e-04	6.629426e-02	-1.359870e+00	7.556209e-01	4.383771e-02	
1.007190e-01	2.113382e-01	7.002045e-02	4.511360e-01	1.083499e+00	2.840371e-01	9.961153e-01	5.771770e-02	1.852233e-03	6.647812e-02	-1.150206e+00	5.677166e-01	2.210377e-02	
1.029732e-01	2.167691e-01	7.144440e-02	4.505508e-01	1.088857e+00	2.855408e-01	9.962582e-01	5.503557e-02	2.856782e-03	6.657935e-02	-9.404717e-01	3.799371e-01	5.239607e-04	
1.052244e-01	2.222263e-01	7.287581e-02	4.499050e-01	1.093980e+00	2.870194e-01	9.963704e-01	5.290659e-02	3.431608e-03	6.659920e-02	-7.307003e-01	1.922451e-01	-2.093643e-02	
1.074722e-01	2.277086e-01	7.431457e-02	4.492337e-01	1.098920e+00	2.884790e-01	9.964562e-01	5.133101e-02	3.576731e-03	6.653876e-02	-5.209252e-01	4.604521e-03	-4.231130e-02	
1.097167e-01	2.332156e-01	7.575705e-02	4.485626e-01	1.103867e+00	2.885153e-01	9.965274e-01	4.990195e-02	3.321919e-03	6.657084e-02	-6.348342e-01	-1.306350e-01	7.038581e-02	
1.119579e-01	2.387470e-01	7.719969e-02	4.479407e-01	1.108667e+00	2.885363e-01	9.965926e-01	4.821255e-02	2.696795e-03	6.686757e-02	-7.486488e-01	-2.662053e-01	1.831285e-01	
1.141964e-01	2.443018e-01	7.864237e-02	4.474156e-01	1.113290e+00	2.885392e-01	9.966488e-01	4.626321e-02	1.700609e-03	6.742946e-02	-8.621956e-01	-4.022479e-01	2.959353e-01	
1.164323e-01	2.498796e-01	8.008505e-02	4.470065e-01	1.117722e+00	2.885233e-01	9.966942e-01	4.405432e-02	3.328812e-04	6.825670e-02	-9.754040e-01	-5.388198e-01	4.088139e-01	
1.186666e-01	2.554789e-01	8.152759e-02	4.467629e-01	1.121935e+00	2.884871e-01	9.967241e-01	4.158708e-02	-1.407720e-03	6.934974e-02	-1.088094e+00	-6.760654e-01	5.217834e-01	
1.209003e-01	2.610985e-01	8.296988e-02	4.467277e-01	1.125903e+00	2.884300e-01	9.967328e-01	3.886303e-02	-3.522708e-03	7.070892e-02	-1.200108e+00	-8.141076e-01	6.348603e-01	
1.231342e-01	2.667375e-01	8.441186e-02	4.469267e-01	1.129610e+00	2.883527e-01	9.967164e-01	3.588337e-02	-6.013136e-03	7.233443e-02	-1.311352e+00	-9.530182e-01	7.480544e-01	
1.253701e-01	2.723940e-01	8.585338e-02	4.474127e-01	1.133029e+00	2.882572e-01	9.966659e-01	3.265096e-02	-8.881393e-03	7.422658e-02	-1.421633e+00	-1.092942e+00	8.613857e-01	
1.276088e-01	2.780673e-01	8.729440e-02	4.482053e-01	1.136147e+00	2.881446e-01	9.965778e-01	2.916696e-02	-1.212840e-02	7.638549e-02	-1.530880e+00	-1.233930e+00	9.748613e-01	
1.298525e-01	2.837552e-01	8.873482e-02	4.493622e-01	1.138936e+00	2.880201e-01	9.964404e-01	2.543549e-02	-1.575716e-02	7.881144e-02	-1.638879e+00	-1.376134e+00	1.088502e+00	
1.321034e-01	2.894561e-01	9.017115e-02	4.509430e-01	1.141460e+00	2.865125e-01	9.962605e-01	2.170197e-02	-1.940239e-02	8.136030e-02	-1.531075e+00	-1.244936e+00	1.076061e+00	
1.343631e-01	2.951688e-01	9.159993e-02	4.528996e-01	1.143650e+00	2.850022e-01	9.960518e-01	1.820938e-02	-2.269709e-02	8.388777e-02	-1.423963e+00	-1.113159e+00	1.063462e+00	
1.366329e-01	3.008921e-01	9.302117e-02	4.552028e-01	1.145526e+00	2.834924e-01	9.958194e-01	1.495575e-02	-2.563979e-02	8.639352e-02	-1.317534e+00	-9.808146e-01	1.050718e+00	
1.389159e-01	3.066233e-01	9.443488e-02	4.577891e-01	1.147128e+00	2.819891e-01	9.955735e-01	1.193680e-02	-2.822743e-02	8.887689e-02	-1.211766e+00	-8.479276e-01	1.037851e+00	
1.412117e-01	3.123626e-01	9.584106e-02	4.606635e-01	1.148453e+00	2.804912e-01	9.953132e-01	9.152858e-03	-3.046027e-02	9.133792e-02	-1.106663e+00	-7.144958e-01	1.024859e+00	
1.435225e-01	3.181078e-01	9.723979e-02	4.637610e-01	1.149537e+00	2.790009e-01	9.950468e-01	6.599592e-03	-3.233548e-02	9.377588e-02	-1.002201e+00	-5.805440e-01	1.011766e+00	
1.458498e-01	3.238574e-01	9.863110e-02	4.670340e-01	1.150409e+00	2.775187e-01	9.947798e-01	4.273830e-03	-3.385104e-02	9.619021e-02	-8.983650e-01	-4.460903e-01	9.985870e-01	
1.481932e-01	3.296116e-01	1.000150e-01	4.704913e-01	1.151063e+00	2.760442e-01	9.945109e-01	2.176167e-03	-3.500734e-02	9.858101e-02	-7.951572e-01	-3.111314e-01	9.853203e-01	
1.505545e-01	3.353681e-01	1.013915e-01	4.740451e-01	1.151545e+00	2.745752e-01	9.942477e-01	3.008811e-04	-3.580091e-02	1.009472e-01	-6.925466e-01	-1.757000e-01	9.719956e-01	
1.529337e-01	3.411268e-01	1.027607e-01	4.776860e-01	1.151861e+00	2.731110e-01	9.939904e-01	-1.352609e-03	-3.623142e-02	1.032886e-01	-5.905297e-01	-3.979974e-02	9.586160e-01	
1.553309e-01	3.468865e-01	1.041288e-01	4.811860e-01	1.152022e+00	2.741289e-01	9.937397e-01	-2.918135e-03	-3.644865e-02	1.055680e-01	-6.064657e-01	-1.325587e-02	9.198217e-01	
1.577457e-01	3.526466e-01	1.055020e-01	4.847200e-01	1.152040e+00	2.751489e-01	9.934939e-01	-4.526822e-03	-3.660410e-02	1.077486e-01	-6.225120e-01	1.332554e-02	8.810200e-01	
1.601782e-01	3.584067e-01	1.068803e-01	4.882839e-01	1.151913e+00	2.761713e-01	9.932535e-01	-6.178986e-03	-3.669795e-02	1.098302e-01	-6.386611e-01	3.994866e-02	8.422106e-01	
1.626286e-01	3.641652e-01	1.082638e-01	4.918690e-01	1.151631e+00	2.771962e-01	9.930193e-01	-7.875303e-03	-3.673053e-02	1.118127e-01	-6.548964e-01	6.662277e-02	8.033927e-01	
1.650970e-01	3.699224e-01	1.096523e-01	4.954764e-01	1.151194e+00	2.782236e-01	9.927911e-01	-9.615668e-03	-3.670179e-02	1.136961e-01	-6.712204e-01	9.334648e-02	7.645665e-01	
1.675834e-01	3.756772e-01	1.110460e-01	4.990994e-01	1.150596e+00	2.792538e-01	9.925694e-01	-1.140054e-02	-3.661196e-02	1.154803e-01	-6.876203e-01	1.201273e-01	7.257313e-01	
1.700880e-01	3.814278e-01	1.124449e-01	5.027272e-01	1.149825e+00	2.802874e-01	9.923549e-01	-1.323060e-02	-3.646135e-02	1.171650e-01	-7.040762e-01	1.469768e-01	6.868861e-01	
1.726107e-01	3.871740e-01	1.138489e-01	5.063596e-01	1.148880e+00	2.813246e-01	9.921476e-01	-1.510584e-02	-3.624994e-02	1.187502e-01	-7.205874e-01	1.738954e-01	6.480310e-01	
1.751516e-01	3.929159e-01	1.152581e-01	5.099971e-01	1.147763e+00	2.823652e-01	9.919474e-01	-1.702622e-02	-3.597773e-02	1.202359e-01	-7.371552e-01	2.008825e-01	6.091660e-01	
1.777107e-01	3.986528e-01	1.166725e-01	5.136351e-01	1.146467e+00	2.834096e-01	9.917544e-01	-1.899198e-02	-3.564481e-02	1.216220e-01	-7.537709e-01	2.279432e-01	5.702906e-01	
1.802887e-01	4.043811e-01	1.180827e-01	5.175415e-01	1.144858e+00	2.806461e-01	9.915706e-01	-2.096968e-02	-3.521980e-02	1.229130e-01	-7.399006e-01	2.768436e-01	5.348344e-01	
1.828861e-01	4.101008e-01	1.194790e-01	5.214257e-01	1.143044e+00	2.778877e-01	9.913971e-01	-2.292487e-02	-3.467080e-02	1.241141e-01	-7.261032e-01	3.258883e-01	4.993631e-01	
1.855028e-01	4.158111e-01	1.208616e-01	5.252757e-01	1.141027e+00	2.751341e-01	9.912341e-01	-2.485791e-02	-3.399767e-02	1.252250e-01	-7.123649e-01	3.750735e-01	4.638772e-01	
1.881385e-01	4.215098e-01	1.222304e-01	5.290642e-01	1.138806e+00	2.723852e-01	9.910820e-01	-2.676955e-02	-3.320005e-02	1.262451e-01	-6.986531e-01	4.243901e-01	4.283779e-01	
1.907929e-01	4.271969e-01	1.235855e-01	5.327920e-01	1.136382e+00	2.696409e-01	9.909408e-01	-2.865976e-02	-3.227796e-02	1.271743e-01	-6.849690e-01	4.738384e-01	3.928653e-01	
1.934663e-01	4.328726e-01	1.249268e-01	5.364604e-01	1.133754e+00	2.669013e-01	9.908105e-01	-3.052849e-02	-3.123141e-02	1.280128e-01	-6.713142e-01	5.234189e-01	3.573392e-01	
1.961582e-01	4.385359e-01	1.262544e-01	5.400576e-01	1.130923e+00	2.641664e-01	9.906912e-01	-3.237601e-02	-3.006026e-02	1.287603e-01	-6.576746e-01	5.731276e-01	3.218003e-01	
1.988671e-01	4.441830e-01	1.275684e-01	5.435345e-01	1.127889e+00	2.614362e-01	9.905828e-01	-3.420322e-02	-2.876395e-02	1.294156e-01	-6.439925e-01	6.229491e-01	2.862506e-01	
2.015931e-01	4.498140e-01	1.288688e-01	5.468935e-01	1.124652e+00	2.587107e-01	9.904852e-01	-3.600999e-02	-2.734251e-02	1.299787e-01	-6.302708e-01	6.728841e-01	2.506902e-01	
