1.200000e-01	5.022759e-02	1.003284e-01	2.512172e-02	4.182109e-01	8.332533e-01	2.093036e-01	9.999935e-01	3.590506e-03	-4.493864e-04	1.613535e-06	5.964493e-02	-7.484161e-03	5.374489e-05	1.837403e+00	1.837347e+00	1.837282e+00	1.837334e+00	
1.250000e-01	5.231853e-02	1.044938e-01	2.616823e-02	4.181660e-01	8.328941e-01	2.092980e-01	9.999929e-01	3.739586e-03	-4.680959e-04	1.750497e-06	5.961952e-02	-7.483410e-03	5.597088e-05	1.837399e+00	1.837341e+00	1.837277e+00	1.837331e+00	
1.300000e-01	5.440925e-02	1.086573e-01	2.721470e-02	4.181192e-01	8.325204e-01	2.092922e-01	9.999923e-01	3.888601e-03	-4.868036e-04	1.892999e-06	5.959305e-02	-7.482625e-03	5.819521e-05	1.837396e+00	1.837336e+00	1.837271e+00	1.837327e+00	
1.350000e-01	5.649972e-02	1.128189e-01	2.826115e-02	4.180706e-01	8.321321e-01	2.092861e-01	9.999917e-01	4.037548e-03	-5.055093e-04	2.041035e-06	5.956552e-02	-7.481807e-03	6.041779e-05	1.837393e+00	1.837331e+00	1.837266e+00	1.837324e+00	
1.400000e-01	5.858995e-02	1.169786e-01	2.930756e-02	4.180201e-01	8.317291e-01	2.092798e-01	9.999911e-01	4.186425e-03	-5.242129e-04	2.194598e-06	5.953694e-02	-7.480955e-03	6.263857e-05	1.837390e+00	1.837325e+00	1.837261e+00	1.837321e+00	
1.450000e-01	6.067992e-02	1.211362e-01	3.035395e-02	4.179678e-01	8.313116e-01	2.092732e-01	9.999905e-01	4.335229e-03	-5.429144e-04	2.353681e-06	5.950731e-02	-7.480070e-03	6.485747e-05	1.837388e+00	1.837320e+00	1.837256e+00	1.837319e+00	
1.500000e-01	6.276962e-02	1.252917e-01	3.140030e-02	4.179137e-01	8.308795e-01	2.092665e-01	9.999898e-01	4.483957e-03	-5.616136e-04	2.518277e-06	5.947662e-02	-7.479151e-03	6.707443e-05	1.837385e+00	1.837315e+00	1.837251e+00	1.837316e+00	
1.550000e-01	6.485905e-02	1.294450e-01	3.244661e-02	4.178578e-01	8.304328e-01	2.092595e-01	9.999891e-01	4.632608e-03	-5.803105e-04	2.688380e-06	5.944487e-02	-7.478199e-03	6.928937e-05	1.837383e+00	1.837311e+00	1.837247e+00	1.837314e+00	
1.600000e-01	6.694820e-02	1.335960e-01	3.349289e-02	4.178000e-01	8.299716e-01	2.092523e-01	9.999884e-01	4.781178e-03	-5.990050e-04	2.863982e-06	5.941208e-02	-7.477214e-03	7.150224e-05	1.837380e+00	1.837306e+00	1.837242e+00	1.837311e+00	
1.650000e-01	6.903705e-02	1.377447e-01	3.453913e-02	4.177404e-01	8.294958e-01	2.092448e-01	9.999877e-01	4.929664e-03	-6.176970e-04	3.045076e-06	5.937823e-02	-7.476195e-03	7.371296e-05	1.837378e+00	1.837302e+00	1.837238e+00	1.837309e+00	
1.700000e-01	7.112560e-02	1.418909e-01	3.558534e-02	4.176789e-01	8.290055e-01	2.092371e-01	9.999869e-01	5.078064e-03	-6.363864e-04	3.231653e-06	5.934333e-02	-7.475143e-03	7.592146e-05	1.837376e+00	1.837297e+00	1.837234e+00	1.837307e+00	
1.750000e-01	7.321384e-02	1.460347e-01	3.663150e-02	4.176157e-01	8.285007e-01	2.092292e-01	9.999861e-01	5.226376e-03	-6.550731e-04	3.423706e-06	5.930738e-02	-7.474057e-03	7.812767e-05	1.837375e+00	1.837293e+00	1.837230e+00	1.837306e+00	
1.800000e-01	7.530175e-02	1.501759e-01	3.767763e-02	4.175506e-01	8.279813e-01	2.092211e-01	9.999853e-01	5.374596e-03	-6.737571e-04	3.621226e-06	5.927038e-02	-7.472937e-03	8.033154e-05	1.837373e+00	1.837289e+00	1.837226e+00	1.837304e+00	
1.850000e-01	7.738934e-02	1.543145e-01	3.872371e-02	4.174836e-01	8.274474e-01	2.092127e-01	9.999845e-01	5.522722e-03	-6.924383e-04	3.824204e-06	5.923233e-02	-7.471785e-03	8.253298e-05	1.837372e+00	1.837285e+00	1.837223e+00	1.837303e+00	
1.900000e-01	7.947659e-02	1.584504e-01	3.976976e-02	4.174149e-01	8.268990e-01	2.092041e-01	9.999837e-01	5.670752e-03	-7.111166e-04	4.032632e-06	5.919323e-02	-7.470599e-03	8.473193e-05	1.837370e+00	1.837282e+00	1.837219e+00	1.837301e+00	
1.950000e-01	8.156348e-02	1.625835e-01	4.081575e-02	4.173443e-01	8.263361e-01	2.091953e-01	9.999828e-01	5.818683e-03	-7.297919e-04	4.246500e-06	5.915309e-02	-7.469379e-03	8.692833e-05	1.837369e+00	1.837278e+00	1.837216e+00	1.837300e+00	
2.000000e-01	8.365003e-02	1.667137e-01	4.186171e-02	4.172718e-01	8.257587e-01	2.091862e-01	9.999819e-01	5.966511e-03	-7.484641e-04	4.465800e-06	5.911189e-02	-7.468126e-03	8.912210e-05	1.837368e+00	1.837275e+00	1.837213e+00	1.837299e+00	
2.050000e-01	8.573620e-02	1.708410e-01	4.290762e-02	4.171976e-01	8.251668e-01	2.091769e-01	9.999810e-01	6.114236e-03	-7.671332e-04	4.690522e-06	5.906965e-02	-7.466840e-03	9.131318e-05	1.837367e+00	1.837272e+00	1.837210e+00	1.837298e+00	
2.100000e-01	8.782200e-02	1.749653e-01	4.395348e-02	4.171215e-01	8.245604e-01	2.091674e-01	9.999801e-01	6.261853e-03	-7.857990e-04	4.920656e-06	5.902636e-02	-7.465520e-03	9.350150e-05	1.837367e+00	1.837269e+00	1.837207e+00	1.837298e+00	
2.150000e-01	8.990741e-02	1.790866e-01	4.499929e-02	4.170436e-01	8.239396e-01	2.091576e-01	9.999791e-01	6.409360e-03	-8.044615e-04	5.156191e-06	5.898203e-02	-7.464167e-03	9.568700e-05	1.837366e+00	1.837266e+00	1.837204e+00	1.837297e+00	
2.200000e-01	9.199243e-02	1.832047e-01	4.604505e-02	4.169639e-01	8.233044e-01	2.091477e-01	9.999782e-01	6.556756e-03	-8.231205e-04	5.397118e-06	5.893666e-02	-7.462780e-03	9.786960e-05	1.837366e+00	1.837263e+00	1.837202e+00	1.837297e+00	
2.250000e-01	9.407705e-02	1.873196e-01	4.709077e-02	4.168823e-01	8.226547e-01	2.091374e-01	9.999772e-01	6.704036e-03	-8.417761e-04	5.643427e-06	5.889024e-02	-7.461361e-03	1.000492e-04	1.837366e+00	1.837261e+00	1.837199e+00	1.837297e+00	
2.300000e-01	9.616125e-02	1.914312e-01	4.813643e-02	4.167989e-01	8.219906e-01	2.091270e-01	9.999762e-01	6.851199e-03	-8.604282e-04	5.895105e-06	5.884277e-02	-7.459907e-03	1.022259e-04	1.837366e+00	1.837259e+00	1.837197e+00	1.837297e+00	
2.350000e-01	9.824503e-02	1.955395e-01	4.918204e-02	4.167137e-01	8.213120e-01	2.091163e-01	9.999751e-01	6.998242e-03	-8.790765e-04	6.152143e-06	5.879427e-02	-7.458421e-03	1.043994e-04	1.837366e+00	1.837256e+00	1.837195e+00	1.837297e+00	
2.400000e-01	1.003284e-01	1.996443e-01	5.022759e-02	4.166266e-01	8.206191e-01	2.091055e-01	9.999741e-01	7.145162e-03	-8.977212e-04	6.414530e-06	5.874473e-02	-7.456901e-03	1.065697e-04	1.837366e+00	1.837254e+00	1.837193e+00	1.837297e+00	
2.450000e-01	1.024113e-01	2.037457e-01	5.127309e-02	4.165378e-01	8.199118e-01	2.090943e-01	9.999730e-01	7.291957e-03	-9.163620e-04	6.682252e-06	5.869414e-02	-7.455348e-03	1.087369e-04	1.837367e+00	1.837252e+00	1.837192e+00	1.837298e+00	
2.500000e-01	1.044938e-01	2.078434e-01	5.231853e-02	4.164471e-01	8.191901e-01	2.090830e-01	9.999719e-01	7.438624e-03	-9.349989e-04	6.955300e-06	5.864252e-02	-7.453761e-03	1.109007e-04	1.837367e+00	1.837251e+00	1.837190e+00	1.837298e+00	
2.550000e-01	1.065758e-01	2.119375e-01	5.336392e-02	4.163545e-01	8.184541e-01	2.090714e-01	9.999708e-01	7.585160e-03	-9.536318e-04	7.233661e-06	5.858986e-02	-7.452141e-03	1.130612e-04	1.837368e+00	1.837249e+00	1.837189e+00	1.837299e+00	
2.600000e-01	1.086573e-01	2.160279e-01	5.440925e-02	4.162602e-01	8.177036e-01	2.090596e-01	9.999696e-01	7.731563e-03	-9.722606e-04	7.517323e-06	5.853617e-02	-7.450488e-03	1.152182e-04	1.837369e+00	1.837248e+00	1.837187e+00	1.837300e+00	
2.650000e-01	1.107384e-01	2.201146e-01	5.545451e-02	4.161640e-01	8.169389e-01	2.090475e-01	9.999685e-01	7.877831e-03	-9.908853e-04	7.806273e-06	5.848143e-02	-7.448801e-03	1.173718e-04	1.837370e+00	1.837246e+00	1.837186e+00	1.837301e+00	
2.700000e-01	1.128189e-01	2.241973e-01	5.649972e-02	4.160660e-01	8.161598e-01	2.090353e-01	9.999673e-01	8.023960e-03	-1.009506e-03	8.100499e-06	5.842567e-02	-7.447082e-03	1.195218e-04	1.837371e+00	1.837245e+00	1.837185e+00	1.837302e+00	
2.750000e-01	1.148990e-01	2.282761e-01	5.754487e-02	4.159662e-01	8.153664e-01	2.090228e-01	9.999661e-01	8.169949e-03	-1.028122e-03	8.399988e-06	5.836886e-02	-7.445329e-03	1.216681e-04	1.837372e+00	1.837244e+00	1.837185e+00	1.837303e+00	
2.800000e-01	1.169786e-01	2.323509e-01	5.858995e-02	4.158646e-01	8.145588e-01	2.090101e-01	9.999649e-01	8.315793e-03	-1.046734e-03	8.704727e-06	5.831103e-02	-7.443542e-03	1.238108e-04	1.837374e+00	1.837243e+00	1.837184e+00	1.837305e+00	
2.850000e-01	1.190577e-01	2.364217e-01	5.963497e-02	4.157611e-01	8.137368e-01	2.089971e-01	9.999636e-01	8.461492e-03	-1.065341e-03	9.014702e-06	5.825217e-02	-7.441723e-03	1.259498e-04	1.837376e+00	1.837243e+00	1.837184e+00	1.837307e+00	
2.900000e-01	1.211362e-01	2.404883e-01	6.067992e-02	4.156558e-01	8.129006e-01	2.089839e-01	9.999624e-01	8.607043e-03	-1.083944e-03	9.329899e-06	5.819227e-02	-7.439870e-03	1.280849e-04	1.837377e+00	1.837242e+00	1.837183e+00	1.837308e+00	
2.950000e-01	1.232142e-01	2.445507e-01	6.172481e-02	4.155487e-01	8.120501e-01	2.089705e-01	9.999611e-01	8.752442e-03	-1.102542e-03	9.650306e-06	5.813135e-02	-7.437984e-03	1.302161e-04	1.837379e+00	1.837242e+00	1.837183e+00	1.837310e+00	
3.000000e-01	1.252917e-01	2.486088e-01	6.276962e-02	4.154398e-01	8.111854e-01	2.089569e-01	9.999598e-01	8.897687e-03	-1.121135e-03	9.975908e-06	5.806939e-02	-7.436065e-03	1.323433e-04	1.837381e+00	1.837242e+00	1.837183e+00	1.837312e+00	
3.050000e-01	1.273686e-01	2.526625e-01	6.381437e-02	4.153290e-01	8.103064e-01	2.089430e-01	9.999585e-01	9.042776e-03	-1.139723e-03	1.030669e-05	5.800641e-02	-7.434112e-03	1.344666e-04	1.837384e+00	1.837242e+00	1.837183e+00	1.837315e+00	
3.100000e-01	1.294450e-01	2.567118e-01	6.485905e-02	4.152164e-01	8.094133e-01	2.089289e-01	9.999571e-01	9.187706e-03	-1.158307e-03	1.064264e-05	5.794241e-02	-7.432126e-03	1.365858e-04	1.837386e+00	1.837242e+00	1.837183e+00	1.837317e+00	
3.150000e-01	1.315208e-01	2.607566e-01	6.590366e-02	4.151020e-01	8.085059e-01	2.089145e-01	9.999558e-01	9.332474e-03	-1.176886e-03	1.098374e-05	5.787738e-02	-7.430108e-03	1.387008e-04	1.837388e+00	1.837242e+00	1.837184e+00	1.837320e+00	
3.200000e-01	1.335960e-01	2.647968e-01	6.694820e-02	4.149858e-01	8.075844e-01	2.089000e-01	9.999544e-01	9.477078e-03	-1.195459e-03	1.132998e-05	5.781133e-02	-7.428056e-03	1.408116e-04	1.837391e+00	1.837242e+00	1.837184e+00	1.837322e+00	
3.250000e-01	1.356706e-01	2.688324e-01	6.799266e-02	4.148678e-01	8.066487e-01	2.088852e-01	9.999530e-01	9.621516e-03	-1.214028e-03	1.168134e-05	5.774425e-02	-7.425970e-03	1.429181e-04	1.837394e+00	1.837243e+00	1.837185e+00	1.837325e+00	
3.300000e-01	1.377447e-01	2.728633e-01	6.903705e-02	4.147479e-01	8.056989e-01	2.088702e-01	9.999516e-01	9.765785e-03	-1.232591e-03	1.203780e-05	5.767615e-02	-7.423852e-03	1.450203e-04	1.837397e+00	1.837243e+00	1.837186e+00	1.837328e+00	
3.350000e-01	1.398181e-01	2.768894e-01	7.008136e-02	4.146262e-01	8.047350e-01	2.088549e-01	9.999501e-01	9.909882e-03	-1.251149e-03	1.239935e-05	5.760704e-02	-7.421701e-03	1.471181e-04	1.837400e+00	1.837244e+00	1.837187e+00	1.837331e+00	
3.400000e-01	1.418909e-01	2.809106e-01	7.112560e-02	4.145028e-01	8.037569e-01	2.088395e-01	9.999487e-01	1.005380e-02	-1.269701e-03	1.276598e-05	5.753691e-02	-7.419516e-03	1.492115e-04	1.837403e+00	1.837245e+00	1.837188e+00	1.837335e+00	
3.450000e-01	1.439631e-01	2.849269e-01	7.216976e-02	4.143775e-01	8.027647e-01	2.088238e-01	9.999472e-01	1.019755e-02	-1.288248e-03	1.313767e-05	5.746575e-02	-7.417298e-03	1.513003e-04	1.837406e+00	1.837246e+00	1.837190e+00	1.837338e+00	
3.500000e-01	1.460347e-01	2.889383e-01	7.321384e-02	4.142503e-01	8.017585e-01	2.088078e-01	9.999457e-01	1.034112e-02	-1.306790e-03	1.351440e-05	5.739359e-02	-7.415047e-03	1.533845e-04	1.837410e+00	1.837247e+00	1.837191e+00	1.837342e+00	
3.550000e-01	1.481056e-01	2.929445e-01	7.425784e-02	4.141214e-01	8.007382e-01	2.087917e-01	9.999442e-01	1.048450e-02	-1.325325e-03	1.389615e-05	5.732041e-02	-7.412764e-03	1.554640e-04	1.837414e+00	1.837249e+00	1.837193e+00	1.837345e+00	
3.600000e-01	1.501759e-01	2.969456e-01	7.530175e-02	4.139906e-01	7.997039e-01	2.087753e-01	9.999426e-01	1.062770e-02	-1.343855e-03	1.428291e-05	5.724621e-02	-7.410447e-03	1.575389e-04	1.837417e+00	1.837250e+00	1.837194e+00	1.837349e+00	
3.650000e-01	1.522455e-01	3.009415e-01	7.634559e-02	4.138581e-01	7.986555e-01	2.087587e-01	9.999411e-01	1.077071e-02	-1.362380e-03	1.467467e-05	5.717101e-02	-7.408097e-03	1.596089e-04	1.837421e+00	1.837252e+00	1.837196e+00	1.837353e+00	
3.700000e-01	1.543145e-01	3.049322e-01	7.738934e-02	4.137237e-01	7.975932e-01	2.087418e-01	9.999395e-01	1.091354e-02	-1.380898e-03	1.507140e-05	5.709480e-02	-7.405714e-03	1.616741e-04	1.837425e+00	1.837254e+00	1.837198e+00	1.837357e+00	
3.750000e-01	1.563828e-01	3.089174e-01	7.843301e-02	4.135875e-01	7.965168e-01	2.087247e-01	9.999379e-01	1.105617e-02	-1.399411e-03	1.547308e-05	5.701757e-02	-7.403297e-03	1.637344e-04	1.837430e+00	1.837256e+00	1.837200e+00	1.837361e+00	
3.800000e-01	1.584504e-01	3.128973e-01	7.947659e-02	4.134495e-01	7.954265e-01	2.087074e-01	9.999363e-01	1.119861e-02	-1.417917e-03	1.587971e-05	5.693934e-02	-7.400848e-03	1.657897e-04	1.837434e+00	1.837258e+00	1.837203e+00	1.837366e+00	
3.850000e-01	1.605173e-01	3.168717e-01	8.052008e-02	4.133097e-01	7.943223e-01	2.086899e-01	9.999347e-01	1.134085e-02	-1.436417e-03	1.629125e-05	5.686011e-02	-7.398366e-03	1.678400e-04	1.837438e+00	1.837260e+00	1.837205e+00	1.837370e+00	
3.900000e-01	1.625835e-01	3.208405e-01	8.156348e-02	4.131680e-01	7.932041e-01	2.086721e-01	9.999330e-01	1.148289e-02	-1.454911e-03	1.670770e-05	5.677987e-02	-7.395851e-03	1.698852e-04	1.837443e+00	1.837262e+00	1.837208e+00	1.837375e+00	
3.950000e-01	1.646489e-01	3.248037e-01	8.260680e-02	4.130246e-01	7.920720e-01	2.086541e-01	9.999313e-01	1.162473e-02	-1.473399e-03	1.712903e-05	5.669862e-02	-7.393303e-03	1.719253e-04	1.837448e+00	1.837265e+00	1.837210e+00	1.837380e+00	
4.000000e-01	1.667137e-01	3.287612e-01	8.365003e-02	4.128793e-01	7.909260e-01	2.086359e-01	9.999297e-01	1.176636e-02	-1.491880e-03	1.755523e-05	5.661638e-02	-7.390722e-03	1.739601e-04	1.837452e+00	1.837267e+00	1.837213e+00	1.837385e+00	
4.050000e-01	1.687777e-01	3.327129e-01	8.469316e-02	4.127323e-01	7.897662e-01	2.086175e-01	9.999280e-01	1.190779e-02	-1.510355e-03	1.798628e-05	5.653314e-02	-7.388108e-03	1.759897e-04	1.837457e+00	1.837270e+00	1.837216e+00	1.837390e+00	
4.100000e-01	1.708410e-01	3.366588e-01	8.573620e-02	4.125834e-01	7.885925e-01	2.085988e-01	9.999262e-01	1.204900e-02	-1.528823e-03	1.842216e-05	5.644889e-02	-7.385461e-03	1.780139e-04	1.837463e+00	1.837273e+00	1.837219e+00	1.837395e+00	
4.150000e-01	1.729036e-01	3.405988e-01	8.677915e-02	4.124327e-01	7.874049e-01	2.085799e-01	9.999245e-01	1.219001e-02	-1.547285e-03	1.886284e-05	5.636366e-02	-7.382782e-03	1.800327e-04	1.837468e+00	1.837276e+00	1.837223e+00	1.837400e+00	
4.200000e-01	1.749653e-01	3.445329e-01	8.782200e-02	4.122802e-01	7.862036e-01	2.085608e-01	9.999227e-01	1.233080e-02	-1.565740e-03	1.930832e-05	5.627742e-02	-7.380069e-03	1.820460e-04	1.837473e+00	1.837279e+00	1.837226e+00	1.837406e+00	
4.250000e-01	1.770264e-01	3.484608e-01	8.886475e-02	4.121259e-01	7.849885e-01	2.085414e-01	9.999210e-01	1.247137e-02	-1.584188e-03	1.975857e-05	5.619020e-02	-7.377323e-03	1.840539e-04	1.837479e+00	1.837282e+00	1.837229e+00	1.837411e+00	
4.300000e-01	1.790866e-01	3.523827e-01	8.990741e-02	4.119698e-01	7.837596e-01	2.085218e-01	9.999192e-01	1.261173e-02	-1.602630e-03	2.021356e-05	5.610198e-02	-7.374545e-03	1.860561e-04	1.837484e+00	1.837286e+00	1.837233e+00	1.837417e+00	
4.350000e-01	1.811461e-01	3.562984e-01	9.094997e-02	4.118119e-01	7.825170e-01	2.085020e-01	9.999174e-01	1.275186e-02	-1.621064e-03	2.067329e-05	5.601277e-02	-7.371734e-03	1.880527e-04	1.837490e+00	1.837289e+00	1.837237e+00	1.837423e+00	
4.400000e-01	1.832047e-01	3.602079e-01	9.199243e-02	4.116522e-01	7.812607e-01	2.084819e-01	9.999156e-01	1.289177e-02	-1.639492e-03	2.113773e-05	5.592258e-02	-7.368890e-03	1.900436e-04	1.837496e+00	1.837293e+00	1.837241e+00	1.837429e+00	
4.450000e-01	1.852626e-01	3.641110e-01	9.303479e-02	4.114907e-01	7.799906e-01	2.084617e-01	9.999137e-01	1.303145e-02	-1.657912e-03	2.160685e-05	5.583140e-02	-7.366013e-03	1.920288e-04	1.837502e+00	1.837297e+00	1.837245e+00	1.837435e+00	
4.500000e-01	1.873196e-01	3.680077e-01	9.407705e-02	4.113273e-01	7.787069e-01	2.084411e-01	9.999119e-01	1.317090e-02	-1.676325e-03	2.208065e-05	5.573923e-02	-7.363103e-03	1.940081e-04	1.837508e+00	1.837301e+00	1.837249e+00	1.837441e+00	
4.550000e-01	1.893758e-01	3.718980e-01	9.511920e-02	4.111622e-01	7.774095e-01	2.084204e-01	9.999100e-01	1.331012e-02	-1.694731e-03	2.255909e-05	5.564608e-02	-7.360161e-03	1.959815e-04	1.837514e+00	1.837305e+00	1.837253e+00	1.837447e+00	
4.600000e-01	1.914312e-01	3.757818e-01	9.616125e-02	4.109953e-01	7.760985e-01	2.083995e-01	9.999081e-01	1.344910e-02	-1.713129e-03	2.304216e-05	5.555195e-02	-7.357186e-03	1.979491e-04	1.837520e+00	1.837309e+00	1.837258e+00	1.837454e+00	
4.650000e-01	1.934858e-01	3.796590e-01	9.720320e-02	4.108266e-01	7.747739e-01	2.083783e-01	9.999062e-01	1.358785e-02	-1.731520e-03	2.352984e-05	5.545684e-02	-7.354178e-03	1.999106e-04	1.837527e+00	1.837313e+00	1.837262e+00	1.837460e+00	
4.700000e-01	1.955395e-01	3.835295e-01	9.824503e-02	4.106560e-01	7.734357e-01	2.083568e-01	9.999043e-01	1.372636e-02	-1.749904e-03	2.402210e-05	5.536075e-02	-7.351137e-03	2.018660e-04	1.837534e+00	1.837317e+00	1.837267e+00	1.837467e+00	
